Time,RPM,MPH,THROTTLE_POS,AX,AY,AZ,GX,GY,GZ
1648694560,0,0,0,0,0,0,0,0,0
1648694561,580.5,0.0,11.764705882352942,0.0047884033203125,-0.38786066894531246,10.347739575195313,0.016254211801526718,0.0061286372366412215,0.00985911207633588
1648694562,580.5,0.0,11.764705882352942,0.0718260498046875,-0.32082302246093747,10.261548315429687,-0.004529862305343512,0.022649311526717557,0.01119142451908397
1648694563,580.0,0.0,11.764705882352942,0.0,-0.143652099609375,10.108319409179687,-0.0026646248854961837,0.03970291079389313,0.004529862305343512
1648694564,579.25,0.0,11.764705882352942,0.09576806640624999,-0.2154781494140625,10.137049829101562,-0.005862174748091604,0.04902909789312977,0.008793262122137404
1648694565,581.0,0.0,11.764705882352942,0.062249243164062495,-0.047884033203124995,10.01733974609375,0.003996937328244275,0.0,0.013856049404580155
1648694566,578.75,0.0,11.764705882352942,0.15322890625,-0.105344873046875,10.012551342773437,0.014388974381679392,0.014655436870229008,0.002398162396946565
1648694567,581.75,0.0,11.764705882352942,0.258573779296875,0.201112939453125,10.127473022460936,0.00799387465648855,0.021849924061068705,0.008793262122137404
1648694568,581.0,0.0,11.764705882352942,0.469263525390625,0.1292868896484375,9.907206469726562,0.04636447300763359,-0.02398162396946565,0.010125574564885496
1648694569,581.25,0.0,11.764705882352942,0.4165910888671875,0.39743747558593745,10.01733974609375,0.03890352332824428,-0.009059724610687023,0.013323124427480917
1648694570,580.5,0.0,11.764705882352942,0.49799394531249996,0.143652099609375,10.151415039062499,0.028245023786259545,-0.00799387465648855,0.005862174748091604
1648694571,581.5,0.0,11.764705882352942,0.488417138671875,0.5027823486328125,10.026916552734374,0.030110261206106874,-0.017053599267175572,0.0130566619389313
1648694572,580.0,0.0,11.764705882352942,0.507570751953125,0.1484405029296875,9.955090502929687,0.014655436870229008,0.02744563632061069,0.012523736961832063
1648694573,581.5,0.0,11.764705882352942,0.258573779296875,0.44532150878906246,9.955090502929687,0.024781011435114506,-0.025047473923664125,0.012523736961832063
1648694574,582.25,0.0,11.764705882352942,0.45968671875,0.086191259765625,10.079588989257813,0.01971822415267176,-0.011990811984732825,0.0130566619389313
1648694575,581.5,0.0,11.764705882352942,0.373495458984375,0.5027823486328125,10.007762939453125,0.017586524244274808,0.013856049404580155,0.011990811984732825
1648694576,582.75,0.0,11.764705882352942,0.258573779296875,0.3064578125,10.022128149414062,0.017852986732824427,0.011990811984732825,0.013856049404580155
1648694577,578.25,0.0,11.764705882352942,0.3591302490234375,-0.0143652099609375,10.01733974609375,0.00639509972519084,-0.008260337145038169,0.0130566619389313
1648694578,580.5,0.0,11.764705882352942,0.51714755859375,0.38786066894531246,9.983820922851562,0.033840736045801526,-0.03224196111450382,0.013323124427480917
1648694579,581.5,0.0,11.764705882352942,0.6560112548828124,0.239420166015625,9.86411083984375,0.033307811068702294,-0.03357427355725191,0.008526799633587786
1648694580,577.0,0.0,11.764705882352942,0.679953271484375,0.2537853759765625,10.204087475585936,0.015721286824427482,0.0261133238778626,0.009326187099236643
1648694581,577.5,0.0,11.764705882352942,0.4213794921875,-0.01915361328125,10.36210478515625,0.03703828590839695,-0.014122511893129772,0.00985911207633588
1648694582,580.5,0.0,11.764705882352942,0.39264907226562495,-0.086191259765625,10.261548315429687,-0.008260337145038169,0.017320061755725192,0.014388974381679392
1648694584,580.5,0.0,11.764705882352942,0.38786066894531246,-0.028730419921875,10.309432348632813,0.04076876074809161,-0.03357427355725191,0.007460949679389314
1648694585,579.75,0.0,11.764705882352942,0.3447650390625,0.033518823242187495,10.496180078124999,0.031442573648854964,-0.015454824335877864,0.019984686641221373
1648694586,578.75,0.0,11.764705882352942,0.239420166015625,-0.17238251953125,10.251971508789062,0.022649311526717557,-0.017053599267175572,0.011724349496183208
1648694587,579.75,0.0,11.764705882352942,-0.028730419921875,-0.32561142578124996,10.548852514648438,0.016787136778625956,-0.000799387465648855,0.008793262122137404
1648694588,581.0,0.0,11.764705882352942,0.076614453125,-0.24899697265624998,10.510545288085936,0.03890352332824428,-0.0061286372366412215,0.013856049404580155
1648694589,582.0,0.0,11.764705882352942,0.023942016601562498,-0.2346317626953125,10.40041201171875,-0.021583461572519086,0.03090964867175573,0.00799387465648855
1648694590,575.75,0.0,12.156862745098039,0.3687070556640625,0.201112939453125,10.223241088867187,0.00159877493129771,0.0005329249770992366,0.004263399816793893
1648694591,579.5,0.0,12.156862745098039,0.411802685546875,0.1484405029296875,10.137049829101562,0.01279019945038168,0.004529862305343512,0.003730474839694657
1648694592,581.25,0.0,12.156862745098039,0.258573779296875,-0.0143652099609375,10.251971508789062,0.0130566619389313,-0.011990811984732825,0.017320061755725192
1648694593,584.5,0.0,12.156862745098039,0.239420166015625,-0.12449848632812499,10.366893188476562,-0.00319754986259542,0.007727412167938932,0.011990811984732825
1648694594,581.0,0.0,12.156862745098039,0.45489831542968745,-0.05746083984375,10.041281762695311,0.0159877493129771,0.008526799633587786,0.013589586916030535
1648694595,584.0,0.0,12.156862745098039,0.430956298828125,0.28730419921875,10.007762939453125,-0.00639509972519084,0.014921899358778627,0.0053292497709923675
