Time,RPM,MPH,THROTTLE_POS,AX,AY,AZ,GX,GY,GZ,Latitude,Longitude
1649896450,0,0,0,0,0,0,0,0,0,0,0
1649896451,1170.0,6.21371192237334,15.686274509803921,1.139639990234375,-1.37906015625,10.194510668945313,-0.06288514729770993,-0.15641348077862596,0.3583920470992367,30.597761666666663,-96.33840833333333
1649896452,1442.0,7.456454306848009,17.254901960784313,2.2361843505859373,-1.446097802734375,9.404424121093749,0.09539357090076336,-0.10285452058015268,0.3829065960458016,30.597791666666662,-96.338445
1649896453,1447.5,8.699196691322676,21.176470588235293,3.0837317382812497,-1.9536685546875,10.141838232421874,0.07247779688549619,-0.06901378453435116,0.36611945926717565,30.597835,-96.33848666666667
1649896454,1523.75,11.806052652509347,21.568627450980394,2.27927998046875,-2.1547814941406247,9.279925634765624,0.013323124427480917,-0.07887289661068704,0.21263706586259543,30.59788,-96.33848000000002
1649896456,1495.25,13.67016622922135,20.784313725490197,1.3359645263671873,-2.863465185546875,10.855310327148437,-0.008526799633587786,0.04982848535877863,0.10845023283969467,30.59792,-96.33843833333334
1649896457,1491.75,15.534279805933352,17.254901960784313,1.4413093994140624,-1.5705962890624998,10.165780249023436,-0.01119142451908397,-0.07221133439694657,0.02238284903816794,30.597944999999996,-96.33834499999999
1649896458,1041.0,16.155650998170685,14.117647058823529,-0.06703764648437499,-2.0302830078125,9.969455712890625,0.0695467095114504,-0.013323124427480917,0.0005329249770992366,30.59794,-96.33820333333333
1649896459,1016.0,16.77702219040802,12.549019607843137,1.35990654296875,-0.6272808349609375,10.984597216796875,0.006928024702290077,-0.02531393641221374,0.016254211801526718,30.597978333333337,-96.33812166666667
1649896460,973.5,15.534279805933352,12.941176470588236,0.19153613281249998,0.143652099609375,10.184933862304687,0.0,-0.006661562213740459,0.011990811984732825,30.597991666666665,-96.33800500000001
1649896461,836.0,13.048795036984016,12.941176470588236,0.15322890625,0.1867477294921875,9.658209497070311,0.03837059835114504,0.0522266477557252,-0.0018652374198473284,30.59798166666667,-96.33785333333331
1649896462,725.75,10.563310268034678,13.333333333333334,-1.2210428466796874,-0.047884033203124995,9.974244116210937,0.05675651006106871,-0.04343338563358779,-0.04956202287022901,30.598008333333336,-96.33777166666665
1649896463,686.25,7.456454306848009,13.72549019607843,0.1580173095703125,0.5363011718749999,10.194510668945313,-0.024781011435114506,0.002398162396946565,-0.09645942085496184,30.598031666666664,-96.33771333333334
1649896464,676.0,5.592340730136007,13.72549019607843,-0.8283937744140625,-1.8195932617187498,9.773131176757811,0.031176111160305348,0.007460949679389314,-0.16547320538931298,30.598049999999997,-96.33767333333331
1649896465,1224.25,5.592340730136007,14.117647058823529,0.33518823242187495,-1.5418658691406248,11.156979736328124,-0.04423277309923664,0.14575498123664124,-0.3469341600916031,30.598065,-96.337655
1649896466,1513.25,7.456454306848009,21.176470588235293,1.8435352783203125,-2.940079638671875,10.716446630859375,-0.09645942085496184,0.21556815323664125,-0.4340673938473283,30.598068333333337,-96.33761666666666
1649896467,1414.0,8.699196691322676,24.705882352941178,-0.24899697265624998,-1.9201497314453124,9.030928662109375,-0.02744563632061069,0.15454824335877865,-0.4812312543206107,30.598063333333336,-96.3376
1649896468,1674.25,12.42742384474668,24.705882352941178,-0.4213794921875,-2.906560815429687,9.988609326171874,0.023182236503816796,-0.07061255946564887,-0.3056324743664122,30.598046666666665,-96.33758333333331
1649896469,1797.25,15.534279805933352,25.49019607843137,2.365471240234375,-2.89219560546875,8.954314208984375,0.012523736961832063,0.08473507135877863,-0.0159877493129771,30.598000000000003,-96.33754833333333
1649896470,1986.75,18.01976457488269,25.49019607843137,1.158793603515625,-3.4955344238281247,9.442731347656249,0.0010658499541984733,-0.031176111160305348,0.00985911207633588,30.597941666666664,-96.33752833333334
