Time,RPM,MPH,THROTTLE_POS,AX,AY,AZ,GX,GY,GZ,Latitude,Longitude
1649900049,0,0,0,0,0,0,0,0,0,0,0
1649900050,596.0,0.0,11.372549019607844,0.584185205078125,-1.1013327636718748,10.256759912109374,0.017852986732824427,0.014655436870229008,0.00959264958778626,30.58208833333333,-96.28573666666668
1649900051,591.75,0.0,11.372549019607844,0.43574470214843747,-1.2114660400390624,10.24718310546875,0.02131699908396947,0.013856049404580155,0.011724349496183208,30.58208833333333,-96.28573666666668
1649900052,597.25,0.6213711922373341,12.156862745098039,0.4261678955078125,-1.1923124267578125,9.955090502929687,0.02131699908396947,0.012523736961832063,0.031176111160305348,30.58208833333333,-96.28573666666668
1649900053,593.5,1.2427423844746681,12.156862745098039,0.7709329345703124,-1.484405029296875,10.098742602539062,0.011457887007633588,-0.014122511893129772,0.06608269716030535,30.58209,-96.28573499999999
1649900054,596.5,1.8641135767120023,12.156862745098039,0.6416460449218749,-1.24498486328125,10.0748005859375,0.01971822415267176,0.015721286824427482,0.14069219395419846,30.582091666666663,-96.28572833333334
1649900055,574.75,1.8641135767120023,12.549019607843137,0.44532150878906246,-1.37906015625,9.9981861328125,0.019984686641221373,0.0013323124427480919,0.1393598815114504,30.582093333333333,-96.28571833333332
1649900056,578.0,1.8641135767120023,12.549019607843137,0.13407529296874998,-1.446097802734375,10.070012182617187,0.019984686641221373,-0.027978561297709925,0.1961163915725191,30.582096666666665,-96.28570666666668
1649900057,582.0,1.8641135767120023,12.549019607843137,-0.4740519287109375,-1.7525556152343749,9.95987890625,0.010392037053435116,-0.024514548946564886,0.16227565552671758,30.582098333333338,-96.28569333333334
1649900058,655.5,0.6213711922373341,12.549019607843137,0.1580173095703125,-2.9735984619140625,9.7683427734375,0.018652374198473286,0.0013323124427480919,0.033840736045801526,30.582103333333333,-96.28568333333332
1649900059,875.75,0.0,13.333333333333334,0.8762778076171874,-2.499546533203125,10.218452685546874,0.005062787282442748,-0.0018652374198473284,0.021849924061068705,30.582106666666665,-96.28567833333334
1649900060,1052.5,2.4854847689493362,14.901960784313726,0.8954314208984374,-2.3032219970703123,10.026916552734374,0.028245023786259545,-0.00639509972519084,0.18625727949618323,30.582106666666665,-96.285675
1649900061,1026.25,4.349598345661338,10.980392156862745,0.612915625,-2.1452046874999997,9.916783276367187,-0.005595712259541985,-0.062352222320610697,0.14628790621374047,30.582098333333338,-96.285675
1649900062,851.5,4.349598345661338,10.980392156862745,0.19153613281249998,-0.70868369140625,10.352527978515624,0.033307811068702294,0.031176111160305348,0.013856049404580155,30.582081666666667,-96.285675
1649900063,683.0,1.8641135767120023,13.333333333333334,0.39743747558593745,-0.1771709228515625,10.189722265624999,0.007460949679389314,0.010658499541984735,0.011457887007633588,30.582064999999997,-96.28567833333334
1649900064,599.0,0.6213711922373341,12.941176470588236,0.45968671875,-1.2641384765625,10.218452685546874,0.023182236503816796,0.018918836687022902,0.008793262122137404,30.58205666666667,-96.28568666666666
1649900065,592.5,0.0,12.549019607843137,0.5506663818359374,-2.001552587890625,10.1131078125,0.02131699908396947,0.013856049404580155,0.005595712259541985,30.582053333333338,-96.28569166666666
1649900066,626.0,0.6213711922373341,12.941176470588236,0.612915625,-1.9680337646484374,9.955090502929687,0.018119449221374047,0.015454824335877864,0.012523736961832063,30.582055,-96.285695
1649900067,722.5,1.8641135767120023,13.333333333333334,-0.033518823242187495,-2.1164742675781247,9.375693701171874,-0.018652374198473286,-0.032774886091603055,-0.003996937328244275,30.582053333333338,-96.28569833333334
1649900068,1023.75,3.10685596118667,15.294117647058824,-1.3215993164062498,-2.1068974609374997,10.357316381835936,-0.0010658499541984733,-0.01971822415267176,-0.15667994326717558,30.582048333333333,-96.28569999999999
1649900069,1066.0,4.349598345661338,14.117647058823529,-1.656787548828125,-1.2210428466796874,10.180145458984374,-0.027978561297709925,0.034107198534351145,-0.3850382959541985,30.58204166666667,-96.28570166666665
