Time,RPM,MPH,THROTTLE_POS,AX,AY,AZ,GX,GY,GZ
1648694421,0,0,0,0,0,0,0,0,0
1648694422,579.25,0.0,11.764705882352942,0.2154781494140625,-0.296881005859375,10.371681591796875,0.0061286372366412215,-0.0021316999083969466,0.013856049404580155
1648694423,582.25,0.0,11.764705882352942,-0.009576806640625,-0.26815058593749996,10.486603271484375,0.028777948763358784,0.017852986732824427,0.007460949679389314
1648694424,579.75,0.0,11.764705882352942,0.6081272216796875,-0.229843359375,10.17056865234375,-0.011990811984732825,0.024514548946564886,0.013856049404580155
1648694425,576.5,0.0,11.764705882352942,0.06703764648437499,0.028730419921875,10.223241088867187,0.03650536093129771,-0.003730474839694657,0.016787136778625956
1648694426,579.75,0.0,11.764705882352942,0.11013327636718749,-0.258573779296875,10.328585961914062,0.03730474839694657,-0.042367535679389313,0.006928024702290077
1648694427,580.5,0.0,11.764705882352942,0.0143652099609375,0.076614453125,10.108319409179687,0.014921899358778627,0.005595712259541985,0.010924962030534353
1648694428,581.5,0.0,11.764705882352942,0.38307226562499996,0.01915361328125,10.108319409179687,0.0005329249770992366,-0.017852986732824427,0.004529862305343512
1648694429,580.5,0.0,11.764705882352942,0.3399766357421875,0.201112939453125,10.041281762695311,0.02211638654961832,0.004529862305343512,0.017852986732824427
1648694430,582.25,0.0,11.764705882352942,0.0526724365234375,0.033518823242187495,9.926360083007811,0.017852986732824427,0.0010658499541984733,0.00985911207633588
1648694431,579.75,0.0,11.764705882352942,0.469263525390625,0.45010991210937495,9.792284790039062,0.008526799633587786,0.02691271134351145,0.006928024702290077
1648694432,577.75,0.0,11.764705882352942,-0.0526724365234375,-0.1580173095703125,10.242394702148436,0.008526799633587786,-0.003996937328244275,0.010125574564885496
1648694433,578.75,0.0,11.764705882352942,0.143652099609375,-0.1580173095703125,10.309432348632813,0.0018652374198473284,0.03863706083969466,0.010392037053435116
1648694434,579.25,0.0,11.764705882352942,0.047884033203124995,-0.21068974609375,10.251971508789062,0.03730474839694657,-0.01945176166412214,0.017586524244274808
1648694435,581.0,0.0,11.764705882352942,0.277727392578125,0.3016694091796875,9.95987890625,0.035705973465648855,-0.02051761161832061,0.014122511893129772
1648694436,582.75,0.0,11.764705882352942,0.2537853759765625,0.076614453125,9.911994873046874,0.005595712259541985,0.004529862305343512,0.006928024702290077
1648694437,582.25,0.0,11.764705882352942,0.24899697265624998,0.0143652099609375,10.117896215820313,0.021583461572519086,-0.007727412167938932,0.0061286372366412215
1648694438,581.0,0.0,11.764705882352942,0.2442085693359375,0.01915361328125,10.122684619140625,0.009059724610687023,0.00799387465648855,0.008526799633587786
1648694439,582.5,0.0,11.764705882352942,0.469263525390625,0.11013327636718749,10.079588989257813,0.022915774015267176,0.010125574564885496,0.010125574564885496
1648694440,577.0,0.0,11.764705882352942,0.143652099609375,0.22026655273437498,10.17056865234375,0.0,0.02238284903816794,0.011990811984732825
1648694441,578.75,0.0,11.764705882352942,0.39264907226562495,0.26336218261718747,10.141838232421874,-0.00319754986259542,0.03703828590839695,0.011990811984732825
1648694442,580.75,0.0,11.764705882352942,0.4644751220703125,0.5746083984375,9.830592016601562,0.045298623053435114,-0.02398162396946565,0.008260337145038169
1648694443,580.75,0.0,11.764705882352942,0.44053310546874996,0.4644751220703125,9.955090502929687,-0.003996937328244275,0.026646248854961835,0.011990811984732825
1648694444,579.75,0.0,11.764705882352942,0.63206923828125,0.1771709228515625,10.065223779296874,0.04343338563358779,-0.028245023786259545,0.008526799633587786
1648694445,580.0,0.0,11.764705882352942,0.6703764648437499,0.229843359375,9.955090502929687,-0.01945176166412214,0.05675651006106871,0.015454824335877864
1648694446,581.5,0.0,11.764705882352942,0.5123591552734374,0.033518823242187495,10.213664282226562,0.034107198534351145,-0.028777948763358784,0.008793262122137404
1648694447,575.75,0.0,11.764705882352942,0.5027823486328125,-0.1292868896484375,10.237606298828124,0.00639509972519084,0.00985911207633588,0.0061286372366412215
1648694448,580.0,0.0,11.764705882352942,0.27293898925781246,-0.19632453613281248,10.47702646484375,0.013589586916030535,-0.00959264958778626,0.00959264958778626
