Time,RPM,MPH,THROTTLE_POS,AX,AY,AZ,GX,GY,GZ,Latitude,Longitude
1649378897,0,0,0,0,0,0,0,0,0,0,0
1649378898,650.25,0.0,11.764705882352942,1.0534487304687499,-0.15322890625,10.079588989257813,0.0018652374198473284,0.009326187099236643,0.0061286372366412215,30.593116666666667,-96.33726833333334
1649378899,650.0,0.0,11.764705882352942,0.9528922607421875,-0.1867477294921875,10.036493359375,0.004263399816793893,0.014388974381679392,0.014122511893129772,30.593114999999997,-96.33726833333334
1649378900,646.25,0.0,11.372549019607844,1.0007762939453124,-0.13407529296874998,10.05564697265625,0.016254211801526718,0.002931087374045802,0.008793262122137404,30.593114999999997,-96.33726833333334
1649378901,646.5,0.0,11.372549019607844,1.0199299072265624,-0.229843359375,10.175357055664062,0.0159877493129771,0.01945176166412214,0.005595712259541985,30.593114999999997,-96.33726833333334
1649378902,648.75,0.0,11.372549019607844,1.0821791503906248,0.009576806640625,10.280701928710936,0.013856049404580155,0.0,0.011457887007633588,30.593114999999997,-96.33726666666668
1649378903,646.25,0.0,11.764705882352942,0.9193734375,-0.2154781494140625,10.060435375976562,0.011724349496183208,0.00479632479389313,0.00639509972519084,30.593113333333335,-96.33726666666668
1649378904,653.0,0.0,11.764705882352942,1.1109095703125,-0.06703764648437499,10.137049829101562,0.015721286824427482,-0.007727412167938932,0.014122511893129772,30.593113333333335,-96.33726666666668
1649378905,645.25,0.0,11.764705882352942,1.005564697265625,-0.19632453613281248,10.050858569335936,0.02078407410687023,-0.00319754986259542,0.013589586916030535,30.593113333333335,-96.33726666666668
1649378906,659.0,0.0,11.764705882352942,1.0534487304687499,-0.1005564697265625,10.20887587890625,0.0130566619389313,-0.00319754986259542,0.015721286824427482,30.593113333333335,-96.33726666666668
1649378907,647.75,0.0,11.764705882352942,1.0486603271484374,-0.08140285644531249,10.046070166015625,0.008793262122137404,0.007460949679389314,0.013323124427480917,30.593111666666665,-96.33726666666668
1649378908,655.0,0.0,11.764705882352942,1.0390835205078124,-0.1197100830078125,10.141838232421874,0.016520674290076337,0.010392037053435116,0.00799387465648855,30.593111666666665,-96.33726666666668
1649378909,653.25,0.0,11.372549019607844,0.9911994873046874,-0.1580173095703125,9.950302099609374,0.008793262122137404,0.0061286372366412215,0.008793262122137404,30.593111666666665,-96.33726666666668
1649378910,644.75,0.0,11.764705882352942,1.0342951171875,-0.15322890625,10.24718310546875,0.014921899358778627,0.024781011435114506,0.015188361847328247,30.593110000000003,-96.33726666666668
1649378911,648.5,0.0,11.372549019607844,1.0438719238281249,-0.258573779296875,10.20887587890625,0.017053599267175572,0.004263399816793893,0.007460949679389314,30.593110000000003,-96.33726666666668
1649378912,648.25,0.0,11.764705882352942,1.0630255371093749,-0.143652099609375,10.189722265624999,0.00639509972519084,-0.00639509972519084,0.013323124427480917,30.593110000000003,-96.33726666666668
1649378913,650.5,0.0,11.764705882352942,1.0534487304687499,-0.105344873046875,10.031704956054687,0.016787136778625956,0.012523736961832063,0.014921899358778627,30.59310833333333,-96.33726666666668
1649378914,650.75,0.0,11.764705882352942,1.0726023437499999,-0.11013327636718749,10.151415039062499,0.008260337145038169,0.010924962030534353,0.00959264958778626,30.59310833333333,-96.33726499999999
1649378915,650.0,0.0,11.764705882352942,1.0821791503906248,-0.047884033203124995,10.098742602539062,0.021583461572519086,-0.003996937328244275,0.010658499541984735,30.59310833333333,-96.33726499999999
1649378916,647.75,0.0,11.764705882352942,1.0199299072265624,-0.27293898925781246,9.969455712890625,0.00985911207633588,0.009326187099236643,0.005595712259541985,30.59310833333333,-96.33726666666668
1649378917,644.5,0.0,11.372549019607844,1.0103531005859374,-0.1149216796875,10.160991845703125,0.01279019945038168,0.0005329249770992366,0.01119142451908397,30.59310833333333,-96.33726666666668
1649378918,652.0,0.0,11.764705882352942,0.9528922607421875,-0.1292868896484375,10.165780249023436,0.022649311526717557,-0.00479632479389313,0.004263399816793893,30.59310833333333,-96.33726666666668
1649378919,646.5,0.0,11.372549019607844,0.8954314208984374,-0.22505495605468748,10.199299072265624,0.01918529917557252,-0.004529862305343512,0.01945176166412214,30.593106666666667,-96.33726499999999
1649378920,648.75,0.0,11.764705882352942,1.0103531005859374,-0.01915361328125,10.251971508789062,0.016254211801526718,0.00639509972519084,0.015721286824427482,30.593106666666667,-96.33726499999999
1649378921,650.25,0.0,11.372549019607844,0.948103857421875,-0.0430956298828125,10.05564697265625,0.0159877493129771,0.0159877493129771,0.0034640123511450386,30.593106666666667,-96.33726499999999
1649378922,646.25,0.0,11.764705882352942,0.9864110839843749,-0.13407529296874998,10.084377392578125,0.014655436870229008,0.01119142451908397,0.005595712259541985,30.593104999999998,-96.33726666666668
1649378923,648.0,0.0,11.764705882352942,0.928950244140625,-0.22026655273437498,10.151415039062499,0.00799387465648855,0.0018652374198473284,0.015721286824427482,30.593101666666666,-96.33726666666668
1649378924,652.0,0.0,11.764705882352942,1.0965443603515623,-0.0909796630859375,10.117896215820313,0.0021316999083969466,0.008260337145038169,0.00985911207633588,30.593099999999996,-96.33726666666668
1649378925,652.5,0.0,11.764705882352942,1.0773907470703123,-0.13407529296874998,10.175357055664062,0.015188361847328247,0.004529862305343512,0.009326187099236643,30.593098333333334,-96.33726666666668
1649378926,653.75,0.0,11.764705882352942,1.1061211669921875,-0.15322890625,10.137049829101562,0.0061286372366412215,0.00159877493129771,0.007460949679389314,30.593098333333334,-96.33726666666668
1649378927,653.5,0.0,11.372549019607844,0.9145850341796874,-0.16280571289062498,10.319009155273436,0.010392037053435116,0.000799387465648855,0.0130566619389313,30.593099999999996,-96.33726833333334
1649378928,654.75,0.0,11.372549019607844,1.0342951171875,-0.12449848632812499,10.046070166015625,0.008793262122137404,0.007460949679389314,0.015188361847328247,30.593099999999996,-96.33726833333334
1649378929,649.5,0.0,11.372549019607844,0.9576806640625,-0.229843359375,10.24718310546875,0.010125574564885496,0.011724349496183208,0.012523736961832063,30.593099999999996,-96.33726666666668
1649378930,647.25,0.0,11.764705882352942,0.9864110839843749,-0.16759411621093748,10.0748005859375,0.009326187099236643,0.018119449221374047,0.0130566619389313,30.593099999999996,-96.33726666666668
1649378931,649.25,0.0,11.764705882352942,1.0869675537109373,-0.1292868896484375,10.213664282226562,0.013856049404580155,0.01945176166412214,0.014388974381679392,30.593101666666666,-96.33726666666668
1649378932,649.0,0.0,11.764705882352942,1.1061211669921875,-0.1484405029296875,10.065223779296874,0.011457887007633588,0.008526799633587786,0.007727412167938932,30.593101666666666,-96.33726666666668
1649378933,646.75,0.0,11.764705882352942,0.9528922607421875,-0.28730419921875,10.175357055664062,0.008793262122137404,0.006661562213740459,0.011724349496183208,30.593101666666666,-96.33726666666668
1649378934,649.0,0.0,11.764705882352942,1.0342951171875,-0.16759411621093748,10.232817895507813,0.015721286824427482,-0.000799387465648855,0.010125574564885496,30.593103333333335,-96.33726666666668
1649378935,643.0,0.0,11.764705882352942,0.9624690673828125,-0.22026655273437498,9.955090502929687,0.006928024702290077,0.0034640123511450386,0.013323124427480917,30.593104999999998,-96.33726666666668
1649378936,652.0,0.0,11.764705882352942,1.005564697265625,-0.143652099609375,10.01733974609375,0.00985911207633588,0.011990811984732825,0.006928024702290077,30.59310833333333,-96.33726499999999
1649378937,649.5,0.0,11.372549019607844,0.948103857421875,-0.22026655273437498,10.156203442382813,0.01945176166412214,0.0018652374198473284,0.013856049404580155,30.593111666666665,-96.33726166666665
1649378938,650.0,0.0,11.372549019607844,1.0726023437499999,-0.17238251953125,10.127473022460936,0.017852986732824427,0.0053292497709923675,0.012257274473282443,30.593116666666667,-96.33726
1649378939,655.0,0.0,11.764705882352942,1.01514150390625,-0.1484405029296875,10.165780249023436,0.010924962030534353,0.016520674290076337,0.0034640123511450386,30.593116666666667,-96.33726
1649378940,643.25,0.0,11.372549019607844,0.967257470703125,-0.17238251953125,10.275913525390624,0.013856049404580155,0.005595712259541985,0.016787136778625956,30.593118333333337,-96.33725833333334
1649378941,650.0,0.0,11.372549019607844,0.9911994873046874,-0.19632453613281248,10.28549033203125,0.008793262122137404,-0.007194487190839696,0.010658499541984735,30.593118333333337,-96.33725666666666
1649378942,644.5,0.0,11.764705882352942,0.9528922607421875,-0.0718260498046875,10.151415039062499,0.017320061755725192,-0.002931087374045802,0.015454824335877864,30.59312166666667,-96.33725666666666
1649378943,648.75,0.0,11.764705882352942,1.01514150390625,-0.1292868896484375,10.20887587890625,0.003730474839694657,0.0010658499541984733,0.011457887007633588,30.59312166666667,-96.33725666666666
1649378944,654.0,0.0,11.764705882352942,0.9624690673828125,-0.1867477294921875,10.060435375976562,0.009059724610687023,-0.004529862305343512,0.016254211801526718,30.59312333333333,-96.337255
1649378945,646.0,0.0,11.764705882352942,1.1061211669921875,-0.2154781494140625,10.084377392578125,0.006928024702290077,0.013323124427480917,0.012523736961832063,30.59312333333333,-96.337255
1649378946,652.0,0.0,11.764705882352942,1.0390835205078124,-0.062249243164062495,10.160991845703125,0.018918836687022902,0.004529862305343512,0.00959264958778626,30.59312333333333,-96.337255
1649378947,643.25,0.0,11.764705882352942,0.97683427734375,-0.17238251953125,10.13226142578125,0.0130566619389313,0.009059724610687023,0.011724349496183208,30.593125,-96.337255
1649378948,646.75,0.0,11.764705882352942,1.1444283935546875,-0.143652099609375,10.189722265624999,0.00799387465648855,0.0005329249770992366,0.010658499541984735,30.593126666666663,-96.337255
1649378949,656.25,0.0,11.764705882352942,1.0438719238281249,-0.1484405029296875,10.156203442382813,0.00985911207633588,0.017053599267175572,0.00639509972519084,30.593126666666663,-96.337255
1649378950,650.5,0.0,11.764705882352942,0.93852705078125,-0.105344873046875,10.122684619140625,0.011990811984732825,0.005862174748091604,0.016520674290076337,30.593126666666663,-96.33725333333332
1649378951,649.75,0.0,11.372549019607844,0.97683427734375,-0.143652099609375,10.084377392578125,0.009326187099236643,0.006928024702290077,0.011990811984732825,30.593126666666663,-96.337255
1649378952,652.0,0.0,11.764705882352942,1.0582371337890624,-0.1197100830078125,10.09395419921875,0.016254211801526718,0.0026646248854961837,0.013323124427480917,30.593128333333333,-96.337255
1649378953,648.5,0.0,11.764705882352942,1.0295067138671874,-0.11013327636718749,10.319009155273436,0.00799387465648855,-0.000799387465648855,0.018652374198473286,30.593128333333333,-96.337255
1649378954,644.25,0.0,11.764705882352942,0.9864110839843749,-0.16280571289062498,10.20887587890625,0.014921899358778627,-0.0018652374198473284,0.01119142451908397,30.593125,-96.337255
1649378955,654.5,0.0,11.764705882352942,0.9624690673828125,-0.08140285644531249,10.146626635742187,0.019984686641221373,-0.00159877493129771,0.00799387465648855,30.59312333333333,-96.337255
1649378956,652.25,0.0,11.764705882352942,1.0007762939453124,0.0,10.251971508789062,0.01945176166412214,0.004529862305343512,0.005595712259541985,30.59312166666667,-96.337255
1649378957,648.0,0.0,11.764705882352942,0.9576806640625,-0.105344873046875,10.194510668945313,0.013589586916030535,0.0002664624885496183,0.011990811984732825,30.59312166666667,-96.337255
1649378958,648.25,0.0,11.764705882352942,1.0582371337890624,-0.2059013427734375,10.01733974609375,0.021849924061068705,0.002931087374045802,0.012257274473282443,30.59312166666667,-96.33725833333334
1649378959,651.5,0.0,11.764705882352942,1.0390835205078124,-0.17238251953125,10.01733974609375,0.003730474839694657,0.0130566619389313,0.010125574564885496,30.59312166666667,-96.33726
1649378960,649.75,0.0,11.764705882352942,0.9864110839843749,-0.229843359375,10.098742602539062,-0.0002664624885496183,0.016254211801526718,0.0053292497709923675,30.59312,-96.33726
1649378961,648.75,0.0,11.372549019607844,0.9864110839843749,-0.15322890625,9.988609326171874,0.00319754986259542,0.010658499541984735,0.014388974381679392,30.59312,-96.33726166666665
1649378962,650.25,0.0,11.764705882352942,0.9145850341796874,-0.1197100830078125,10.194510668945313,0.017320061755725192,0.0061286372366412215,0.014388974381679392,30.593118333333337,-96.33726166666665
1649378963,654.0,0.0,11.764705882352942,1.005564697265625,-0.11013327636718749,10.146626635742187,0.015454824335877864,0.00959264958778626,0.014388974381679392,30.593118333333337,-96.33726333333334
1649378964,652.5,0.0,11.764705882352942,0.9864110839843749,-0.2059013427734375,10.141838232421874,0.005595712259541985,0.010658499541984735,0.0021316999083969466,30.593116666666667,-96.33726499999999
1649378965,650.0,0.0,11.764705882352942,1.0630255371093749,-0.16759411621093748,10.09395419921875,0.008526799633587786,0.005862174748091604,0.015188361847328247,30.593116666666667,-96.33726666666668
1649378966,646.5,0.0,11.764705882352942,0.8667010009765624,-0.1484405029296875,10.256759912109374,0.010658499541984735,0.010658499541984735,0.010658499541984735,30.593114999999997,-96.33726833333334
1649378967,648.75,0.0,11.764705882352942,0.967257470703125,-0.16280571289062498,10.117896215820313,0.010392037053435116,0.002931087374045802,0.00985911207633588,30.593114999999997,-96.33726999999999
1649378968,653.25,0.0,11.372549019607844,1.1348515869140625,-0.229843359375,10.20887587890625,0.010392037053435116,0.007727412167938932,0.0159877493129771,30.593113333333335,-96.33726999999999
1649378969,648.25,0.0,11.372549019607844,0.9720458740234375,-0.2442085693359375,10.156203442382813,0.010658499541984735,0.006928024702290077,0.00985911207633588,30.593113333333335,-96.33727166666668
